Read_ID,Date_Key,Utility_Key,Vendor_Key,Customer_Key,Consumption_kWh,Cost,Revenue,Profit
45472,1097,1,2,13,34.43,3.44,5.16,1.72
45473,1065,3,2,50,46.32,4.63,6.95,2.32
45474,4760,2,2,14,11.5,1.15,1.72,0.57
45475,3023,2,3,17,33.86,3.39,5.08,1.69
45476,6763,1,2,28,27.73,2.77,4.16,1.39
45477,4514,2,2,27,45.29,4.53,6.79,2.26
45478,1382,1,3,17,7.84,0.78,1.18,0.4
45479,5790,2,1,10,35.66,3.57,5.35,1.78
45480,6582,3,1,34,28.56,2.86,4.28,1.42
45481,1141,2,2,38,15.28,1.53,2.29,0.76
45482,7259,3,2,28,25.32,2.53,3.8,1.27
45483,8541,1,1,23,36.08,3.61,5.41,1.8
45484,6824,3,2,49,44.91,4.49,6.74,2.25
45485,366,3,1,3,32.8,3.28,4.92,1.64
45486,8444,3,1,17,38.99,3.9,5.85,1.95
45487,5912,1,2,34,7.23,0.72,1.08,0.36
45488,8609,3,1,37,41.16,4.12,6.17,2.05
45489,1927,2,2,46,36.78,3.68,5.52,1.84
45490,5167,2,1,24,43.74,4.37,6.56,2.19
45491,1518,3,1,13,43.56,4.36,6.53,2.17
45492,8125,1,1,2,41.18,4.12,6.18,2.06
45493,5774,2,3,49,25.99,2.6,3.9,1.3
45494,8679,1,3,45,12.76,1.28,1.91,0.63
45495,89,2,3,36,15.94,1.59,2.39,0.8
45496,731,3,3,34,45.58,4.56,6.84,2.28
45497,7815,2,3,34,40.07,4.01,6.01,2.0
45498,3489,3,3,20,25.32,2.53,3.8,1.27
45499,3469,3,3,14,32.76,3.28,4.91,1.63
45500,7464,1,1,36,14.33,1.43,2.15,0.72
45501,7290,3,1,28,31.63,3.16,4.74,1.58
45502,7746,1,2,21,15.76,1.58,2.36,0.78
45503,2105,2,3,10,49.92,4.99,7.49,2.5
45504,5055,1,1,22,14.38,1.44,2.16,0.72
45505,7105,1,1,32,41.25,4.12,6.19,2.07
45506,265,2,1,29,21.48,2.15,3.22,1.07
45507,2633,1,1,45,17.26,1.73,2.59,0.86
45508,8244,2,3,5,33.95,3.4,5.09,1.69
45509,5337,2,3,29,10.96,1.1,1.64,0.54
45510,6682,2,1,15,19.09,1.91,2.86,0.95
45511,4515,1,1,50,45.22,4.52,6.78,2.26
45512,4982,2,3,40,14.86,1.49,2.23,0.74
45513,521,3,3,45,22.58,2.26,3.39,1.13
45514,2837,2,1,7,35.89,3.59,5.38,1.79
45515,8226,3,3,33,25.2,2.52,3.78,1.26
45516,6832,2,2,2,44.01,4.4,6.6,2.2
45517,894,3,1,1,24.44,2.44,3.67,1.23
45518,1090,1,2,28,38.51,3.85,5.78,1.93
45519,7976,3,2,6,6.83,0.68,1.02,0.34
45520,598,1,1,37,30.36,3.04,4.55,1.51
45521,4374,2,1,28,31.75,3.18,4.76,1.58
45522,1592,1,2,38,5.18,0.52,0.78,0.26
45523,1296,1,1,39,31.98,3.2,4.8,1.6
45524,1359,1,3,46,6.26,0.63,0.94,0.31
45525,4019,3,1,4,44.16,4.42,6.62,2.2
45526,4230,1,3,24,40.2,4.02,6.03,2.01
45527,2241,3,2,8,19.57,1.96,2.94,0.98
45528,3248,3,2,4,44.62,4.46,6.69,2.23
45529,1598,2,3,8,45.39,4.54,6.81,2.27
45530,39,3,3,17,8.55,0.86,1.28,0.42
45531,2052,2,3,17,36.74,3.67,5.51,1.84
45532,6311,1,3,25,12.17,1.22,1.83,0.61
45533,4741,3,1,3,5.27,0.53,0.79,0.26
45534,4240,2,3,17,16.78,1.68,2.52,0.84
45535,2727,2,3,9,29.88,2.99,4.48,1.49
45536,8138,1,2,49,39.14,3.91,5.87,1.96
45537,7540,1,2,19,25.5,2.55,3.82,1.27
45538,7386,2,1,35,35.33,3.53,5.3,1.77
45539,6687,1,1,29,32.87,3.29,4.93,1.64
45540,6608,1,2,18,46.4,4.64,6.96,2.32
45541,8437,1,1,46,46.12,4.61,6.92,2.31
45542,3446,2,2,15,46.32,4.63,6.95,2.32
45543,4013,3,2,46,45.57,4.56,6.84,2.28
45544,6193,1,1,36,39.23,3.92,5.88,1.96
45545,5711,1,3,12,19.24,1.92,2.89,0.97
45546,1291,3,2,44,29.79,2.98,4.47,1.49
45547,7822,1,3,10,32.43,3.24,4.86,1.62
45548,1094,3,1,6,29.9,2.99,4.48,1.49
45549,6251,1,2,47,38.51,3.85,5.78,1.93
45550,7175,1,2,22,33.67,3.37,5.05,1.68
45551,7555,2,2,25,19.76,1.98,2.96,0.98
45552,1103,2,3,33,31.2,3.12,4.68,1.56
45553,3949,1,1,16,42.23,4.22,6.33,2.11
45554,3577,3,3,14,49.04,4.9,7.36,2.46
45555,3195,1,3,38,28.74,2.87,4.31,1.44
45556,8270,1,1,8,7.03,0.7,1.05,0.35
45557,1494,3,2,28,44.66,4.47,6.7,2.23
45558,7872,3,1,10,24.68,2.47,3.7,1.23
45559,617,3,1,11,37.61,3.76,5.64,1.88
45560,5013,3,1,35,18.2,1.82,2.73,0.91
45561,1914,3,1,6,6.54,0.65,0.98,0.33
45562,7673,2,2,38,18.43,1.84,2.76,0.92
45563,7490,3,1,14,32.76,3.28,4.91,1.63
45564,2162,3,3,33,35.48,3.55,5.32,1.77
45565,6345,2,2,15,39.07,3.91,5.86,1.95
45566,8633,3,2,25,7.19,0.72,1.08,0.36
45567,1499,2,3,30,30.48,3.05,4.57,1.52
45568,7525,2,2,23,5.74,0.57,0.86,0.29
45569,7681,1,2,4,45.01,4.5,6.75,2.25
45570,1262,3,2,11,31.22,3.12,4.68,1.56
45571,1540,1,1,17,17.73,1.77,2.66,0.89
45572,653,3,2,13,18.27,1.83,2.74,0.91
45573,3925,1,2,45,33.34,3.33,5.0,1.67
45574,4913,1,3,28,46.61,4.66,6.99,2.33
45575,4239,2,2,47,45.7,4.57,6.86,2.29
45576,3201,3,3,21,42.2,4.22,6.33,2.11
45577,4970,3,1,37,21.91,2.19,3.29,1.1
45578,137,1,2,45,44.29,4.43,6.64,2.21
45579,3227,3,1,38,29.92,2.99,4.49,1.5
45580,1466,1,3,28,43.28,4.33,6.49,2.16
45581,2796,2,2,35,40.48,4.05,6.07,2.02
45582,2936,2,2,30,38.6,3.86,5.79,1.93
45583,3180,1,3,9,33.87,3.39,5.08,1.69
45584,3770,2,3,26,20.78,2.08,3.12,1.04
45585,8362,2,1,31,11.81,1.18,1.77,0.59
45586,2456,1,1,31,14.76,1.48,2.21,0.73
45587,3556,1,2,27,49.01,4.9,7.35,2.45
45588,4413,3,2,23,13.35,1.34,2.0,0.66
45589,7478,1,3,9,11.77,1.18,1.77,0.59
45590,6850,2,2,20,42.97,4.3,6.45,2.15
45591,2560,2,2,18,47.61,4.76,7.14,2.38
45592,5102,2,1,39,38.71,3.87,5.81,1.94
45593,2839,3,2,40,26.33,2.63,3.95,1.32
45594,151,1,1,44,26.14,2.61,3.92,1.31
45595,2381,3,2,19,18.12,1.81,2.72,0.91
45596,1388,1,2,7,36.78,3.68,5.52,1.84
45597,4922,2,1,40,45.93,4.59,6.89,2.3
45598,5613,2,2,14,10.99,1.1,1.65,0.55
45599,2643,3,2,27,6.89,0.69,1.03,0.34
45600,1452,1,3,27,24.4,2.44,3.66,1.22
45601,4129,1,3,3,7.02,0.7,1.05,0.35
45602,3091,2,3,22,14.49,1.45,2.17,0.72
45603,2150,1,1,15,17.17,1.72,2.58,0.86
45604,2597,1,2,29,7.9,0.79,1.18,0.39
45605,8183,3,1,27,49.24,4.92,7.39,2.47
45606,5227,1,3,8,6.22,0.62,0.93,0.31
45607,5863,2,1,27,48.08,4.81,7.21,2.4
45608,3184,2,1,40,37.15,3.72,5.57,1.85
45609,5407,3,3,6,26.99,2.7,4.05,1.35
45610,1975,2,2,21,5.94,0.59,0.89,0.3
45611,3788,2,1,34,41.15,4.12,6.17,2.05
45612,6540,3,1,12,14.6,1.46,2.19,0.73
45613,3173,2,1,47,36.53,3.65,5.48,1.83
45614,5784,1,1,11,48.29,4.83,7.24,2.41
45615,774,1,3,41,7.24,0.72,1.09,0.37
45616,5088,3,3,36,20.43,2.04,3.06,1.02
45617,456,2,3,46,38.09,3.81,5.71,1.9
45618,7606,1,2,25,9.76,0.98,1.46,0.48
45619,7076,2,3,46,46.45,4.65,6.97,2.32
45620,7324,3,1,50,12.81,1.28,1.92,0.64
45621,2282,2,1,35,8.03,0.8,1.2,0.4
45622,7172,3,1,2,36.36,3.64,5.45,1.81
45623,3229,2,3,11,11.16,1.12,1.67,0.55
45624,2248,2,3,18,12.55,1.26,1.88,0.62
45625,6997,1,2,21,15.5,1.55,2.32,0.77
45626,2953,2,3,6,32.8,3.28,4.92,1.64
45627,4723,3,1,7,47.74,4.77,7.16,2.39
45628,7126,1,3,40,14.74,1.47,2.21,0.74
45629,886,1,2,45,37.67,3.77,5.65,1.88
45630,8088,3,1,45,49.63,4.96,7.44,2.48
45631,7762,1,1,31,32.7,3.27,4.9,1.63
45632,7753,1,1,6,32.77,3.28,4.92,1.64
45633,3112,2,2,1,27.35,2.74,4.1,1.36
45634,990,1,1,20,19.79,1.98,2.97,0.99
45635,965,3,3,6,41.86,4.19,6.28,2.09
45636,5504,3,3,25,27.04,2.7,4.06,1.36
45637,1316,1,3,2,14.89,1.49,2.23,0.74
45638,5540,3,3,11,9.61,0.96,1.44,0.48
45639,7945,3,2,50,28.18,2.82,4.23,1.41
45640,7018,2,3,39,11.21,1.12,1.68,0.56
45641,2365,3,3,31,18.72,1.87,2.81,0.94
45642,8497,3,1,3,22.33,2.23,3.35,1.12
45643,3111,2,1,46,16.81,1.68,2.52,0.84
45644,3077,1,3,13,29.83,2.98,4.47,1.49
45645,2561,1,1,18,31.24,3.12,4.69,1.57
45646,1882,3,1,48,32.45,3.25,4.87,1.62
45647,1103,3,3,11,29.63,2.96,4.44,1.48
45648,7426,1,3,49,37.97,3.8,5.7,1.9
45649,6404,2,3,44,33.74,3.37,5.06,1.69
45650,8026,1,2,7,39.47,3.95,5.92,1.97
45651,1525,2,1,13,9.03,0.9,1.35,0.45
45652,8052,2,2,32,39.7,3.97,5.96,1.99
45653,2505,1,1,6,48.31,4.83,7.25,2.42
45654,8334,1,3,48,25.44,2.54,3.82,1.28
45655,7338,3,1,12,9.73,0.97,1.46,0.49
45656,1634,3,3,38,10.56,1.06,1.58,0.52
45657,4844,2,1,15,16.15,1.62,2.42,0.8
45658,4829,2,3,1,17.33,1.73,2.6,0.87
45659,8322,1,1,47,30.78,3.08,4.62,1.54
45660,4632,3,2,41,49.92,4.99,7.49,2.5
45661,722,3,2,30,40.41,4.04,6.06,2.02
45662,1282,2,3,17,35.73,3.57,5.36,1.79
45663,1203,2,2,33,29.95,3.0,4.49,1.49
45664,6852,3,2,29,6.65,0.66,1.0,0.34
45665,2979,3,1,47,7.27,0.73,1.09,0.36
45666,5566,2,2,46,22.02,2.2,3.3,1.1
45667,1491,3,2,28,48.33,4.83,7.25,2.42
45668,3750,1,2,45,30.03,3.0,4.5,1.5
45669,3353,2,3,6,5.98,0.6,0.9,0.3
45670,1551,1,3,16,15.56,1.56,2.33,0.77
45671,7125,3,3,15,8.43,0.84,1.26,0.42
45672,5268,1,3,23,47.11,4.71,7.07,2.36
45673,5802,3,1,15,30.04,3.0,4.51,1.51
45674,2696,1,1,23,7.4,0.74,1.11,0.37
45675,4144,1,3,26,18.38,1.84,2.76,0.92
45676,599,2,3,8,33.45,3.35,5.02,1.67
45677,1348,2,3,9,25.93,2.59,3.89,1.3
45678,1047,2,2,2,43.41,4.34,6.51,2.17
45679,7816,1,2,17,28.57,2.86,4.29,1.43
45680,1862,2,2,21,6.32,0.63,0.95,0.32
45681,7093,3,1,3,12.76,1.28,1.91,0.63
45682,523,2,1,49,16.65,1.66,2.5,0.84
45683,3778,1,1,23,10.79,1.08,1.62,0.54
45684,2437,3,3,33,34.61,3.46,5.19,1.73
45685,399,3,1,21,9.18,0.92,1.38,0.46
45686,160,3,2,38,25.55,2.56,3.83,1.27
45687,7172,1,1,15,32.56,3.26,4.88,1.62
45688,4950,1,1,6,34.7,3.47,5.2,1.73
45689,2686,3,3,29,33.66,3.37,5.05,1.68
45690,3450,2,2,26,27.66,2.77,4.15,1.38
45691,3404,2,2,35,26.47,2.65,3.97,1.32
45692,6132,1,3,13,49.64,4.96,7.45,2.49
45693,5081,1,2,31,20.32,2.03,3.05,1.02
45694,2222,3,2,28,25.62,2.56,3.84,1.28
45695,8076,2,3,29,6.55,0.66,0.98,0.32
45696,4143,2,1,36,14.52,1.45,2.18,0.73
45697,1440,3,3,20,34.58,3.46,5.19,1.73
45698,7812,1,3,38,38.2,3.82,5.73,1.91
45699,5961,3,3,13,9.92,0.99,1.49,0.5
45700,7549,3,2,14,39.79,3.98,5.97,1.99
45701,1310,3,3,45,41.17,4.12,6.18,2.06
45702,4536,1,3,29,33.82,3.38,5.07,1.69
45703,4974,3,2,7,30.87,3.09,4.63,1.54
45704,4472,2,2,3,20.2,2.02,3.03,1.01
45705,1789,2,1,49,11.11,1.11,1.67,0.56
45706,4733,3,2,7,38.18,3.82,5.73,1.91
45707,6607,3,1,35,22.53,2.25,3.38,1.13
45708,6106,1,2,10,40.22,4.02,6.03,2.01
45709,5472,2,1,35,9.77,0.98,1.47,0.49
45710,4827,2,3,19,38.61,3.86,5.79,1.93
45711,8201,3,1,36,5.96,0.6,0.89,0.29
45712,774,1,3,30,16.96,1.7,2.54,0.84
45713,4601,1,2,45,9.04,0.9,1.36,0.46
45714,6376,2,1,23,16.97,1.7,2.55,0.85
45715,7174,2,1,38,43.76,4.38,6.56,2.18
45716,8118,2,2,4,17.93,1.79,2.69,0.9
45717,2520,1,3,38,18.33,1.83,2.75,0.92
45718,7779,2,3,29,43.32,4.33,6.5,2.17
45719,8345,1,2,16,14.95,1.5,2.24,0.74
45720,315,1,2,12,6.47,0.65,0.97,0.32
45721,6274,1,3,30,25.45,2.54,3.82,1.28
45722,5891,3,2,44,25.55,2.56,3.83,1.27
45723,3561,1,1,33,20.79,2.08,3.12,1.04
45724,4093,1,2,32,45.26,4.53,6.79,2.26
45725,7567,2,3,19,7.29,0.73,1.09,0.36
45726,1201,3,2,11,13.39,1.34,2.01,0.67
45727,6009,3,1,13,10.45,1.04,1.57,0.53
45728,884,2,1,36,17.05,1.7,2.56,0.86
45729,5590,3,3,4,28.68,2.87,4.3,1.43
45730,3453,1,2,5,37.1,3.71,5.56,1.85
45731,4453,3,2,36,9.32,0.93,1.4,0.47
45732,6491,1,2,44,27.5,2.75,4.12,1.37
45733,4721,2,3,4,46.69,4.67,7.0,2.33
45734,6198,2,3,31,40.62,4.06,6.09,2.03
45735,3527,2,3,42,5.31,0.53,0.8,0.27
45736,3820,3,1,48,43.16,4.32,6.47,2.15
45737,2474,1,1,6,30.29,3.03,4.54,1.51
45738,4336,1,2,46,10.73,1.07,1.61,0.54
45739,805,1,3,37,11.95,1.2,1.79,0.59
45740,6461,2,2,16,23.01,2.3,3.45,1.15
45741,138,1,1,49,29.78,2.98,4.47,1.49
45742,1375,2,3,16,44.49,4.45,6.67,2.22
45743,1734,2,1,10,21.34,2.13,3.2,1.07
45744,8651,3,2,28,17.14,1.71,2.57,0.86
45745,3752,3,3,31,8.68,0.87,1.3,0.43
45746,388,1,1,13,35.2,3.52,5.28,1.76
45747,8215,3,2,47,24.19,2.42,3.63,1.21
45748,6814,2,3,6,25.3,2.53,3.8,1.27
45749,1731,1,3,30,39.19,3.92,5.88,1.96
45750,5831,3,2,7,10.11,1.01,1.52,0.51
45751,306,3,1,28,22.31,2.23,3.35,1.12
45752,6173,2,1,35,15.03,1.5,2.25,0.75
45753,1772,3,3,1,48.8,4.88,7.32,2.44
45754,7477,2,1,48,35.67,3.57,5.35,1.78
45755,7236,1,1,16,7.65,0.77,1.15,0.38
45756,5594,2,1,9,37.42,3.74,5.61,1.87
45757,6969,1,1,18,31.93,3.19,4.79,1.6
45758,3027,3,3,43,47.92,4.79,7.19,2.4
45759,8261,2,2,39,9.37,0.94,1.41,0.47
45760,5888,2,1,30,19.01,1.9,2.85,0.95
45761,4189,1,3,32,46.42,4.64,6.96,2.32
45762,1970,1,2,14,36.13,3.61,5.42,1.81
45763,2806,1,2,13,19.29,1.93,2.89,0.96
45764,7479,1,1,1,22.68,2.27,3.4,1.13
45765,8428,3,3,13,37.89,3.79,5.68,1.89
45766,7343,2,3,12,44.27,4.43,6.64,2.21
45767,6160,1,3,47,7.92,0.79,1.19,0.4
45768,1079,1,2,3,35.14,3.51,5.27,1.76
45769,3209,2,3,43,10.25,1.03,1.54,0.51
45770,415,1,2,12,22.17,2.22,3.33,1.11
45771,6369,1,3,50,30.02,3.0,4.5,1.5
45772,1856,2,2,43,19.38,1.94,2.91,0.97
45773,1162,2,1,34,8.89,0.89,1.33,0.44
45774,4000,2,2,44,14.2,1.42,2.13,0.71
45775,2675,1,3,19,43.89,4.39,6.58,2.19
45776,4979,3,1,2,19.71,1.97,2.96,0.99
45777,7214,2,3,2,46.34,4.63,6.95,2.32
45778,2957,1,1,2,24.57,2.46,3.69,1.23
45779,570,1,1,17,23.82,2.38,3.57,1.19
45780,2250,3,3,14,16.97,1.7,2.55,0.85
45781,8520,1,2,13,24.53,2.45,3.68,1.23
45782,4851,2,3,38,7.43,0.74,1.11,0.37
45783,5517,1,3,6,30.91,3.09,4.64,1.55
45784,5666,1,1,46,9.61,0.96,1.44,0.48
45785,8117,3,1,33,13.31,1.33,2.0,0.67
45786,6506,1,3,1,28.19,2.82,4.23,1.41
45787,3145,1,2,4,49.39,4.94,7.41,2.47
45788,670,2,1,41,30.93,3.09,4.64,1.55
45789,2573,3,2,10,7.29,0.73,1.09,0.36
45790,3065,1,2,30,5.8,0.58,0.87,0.29
45791,4658,2,2,36,48.47,4.85,7.27,2.42
45792,5196,1,1,45,37.83,3.78,5.67,1.89
45793,4153,3,3,14,44.9,4.49,6.74,2.25
45794,3309,3,3,29,24.41,2.44,3.66,1.22
45795,6631,3,2,48,38.29,3.83,5.74,1.91
45796,136,1,2,29,29.6,2.96,4.44,1.48
45797,2917,3,2,28,22.95,2.3,3.44,1.14
45798,7587,2,3,19,33.75,3.38,5.06,1.68
45799,4308,2,3,15,11.03,1.1,1.65,0.55
45800,4984,1,2,32,10.95,1.1,1.64,0.54
45801,5344,3,1,16,42.37,4.24,6.36,2.12
45802,6667,3,3,19,39.19,3.92,5.88,1.96
45803,3679,1,1,9,42.87,4.29,6.43,2.14
45804,2362,1,3,28,11.09,1.11,1.66,0.55
45805,1031,3,2,11,17.85,1.78,2.68,0.9
45806,4602,3,2,24,45.81,4.58,6.87,2.29
45807,3651,2,2,21,18.72,1.87,2.81,0.94
45808,7227,1,3,19,20.88,2.09,3.13,1.04
45809,7876,3,2,24,8.75,0.88,1.31,0.43
45810,4669,1,2,39,13.83,1.38,2.07,0.69
45811,3359,1,1,19,8.73,0.87,1.31,0.44
45812,8208,1,2,21,17.85,1.78,2.68,0.9
45813,8236,3,1,12,28.26,2.83,4.24,1.41
45814,140,1,1,49,37.85,3.78,5.68,1.9
45815,851,1,3,9,38.61,3.86,5.79,1.93
45816,8631,3,1,13,32.34,3.23,4.85,1.62
45817,1886,3,1,47,42.14,4.21,6.32,2.11
45818,4126,1,3,11,7.37,0.74,1.11,0.37
45819,8160,1,2,32,32.9,3.29,4.93,1.64
45820,4514,3,3,18,25.03,2.5,3.75,1.25
45821,6814,3,2,43,12.0,1.2,1.8,0.6
45822,8408,3,3,11,24.77,2.48,3.72,1.24
45823,7155,1,2,14,46.9,4.69,7.03,2.34
45824,7536,2,2,25,9.75,0.98,1.46,0.48
45825,2154,3,2,25,41.3,4.13,6.19,2.06
45826,3197,1,2,6,39.59,3.96,5.94,1.98
45827,4228,2,3,25,19.43,1.94,2.91,0.97
45828,6723,2,1,2,36.0,3.6,5.4,1.8
45829,7335,2,1,24,11.21,1.12,1.68,0.56
45830,1623,1,3,33,44.59,4.46,6.69,2.23
45831,208,1,1,3,14.2,1.42,2.13,0.71
45832,6863,1,2,50,43.61,4.36,6.54,2.18
45833,7285,2,1,47,45.18,4.52,6.78,2.26
45834,6627,1,2,5,25.98,2.6,3.9,1.3
45835,5235,2,1,17,36.25,3.62,5.44,1.82
45836,3136,3,3,15,25.58,2.56,3.84,1.28
45837,4410,2,3,47,48.03,4.8,7.2,2.4
45838,3798,2,2,16,29.93,2.99,4.49,1.5
45839,588,2,3,28,17.93,1.79,2.69,0.9
45840,3794,1,2,26,10.78,1.08,1.62,0.54
45841,7361,3,3,22,30.88,3.09,4.63,1.54
45842,7458,1,3,13,48.0,4.8,7.2,2.4
45843,2679,1,1,29,35.15,3.52,5.27,1.75
45844,586,3,1,44,49.38,4.94,7.41,2.47
45845,808,2,2,7,30.4,3.04,4.56,1.52
45846,2652,2,1,5,18.18,1.82,2.73,0.91
45847,6957,3,1,27,39.65,3.96,5.95,1.99
45848,3478,3,2,38,36.22,3.62,5.43,1.81
45849,5611,1,2,39,27.09,2.71,4.06,1.35
45850,6415,2,2,14,24.6,2.46,3.69,1.23
45851,6215,2,1,15,32.81,3.28,4.92,1.64
45852,8329,1,1,8,22.67,2.27,3.4,1.13
45853,8082,2,1,11,27.14,2.71,4.07,1.36
45854,4280,3,2,7,26.28,2.63,3.94,1.31
45855,7551,1,1,12,26.21,2.62,3.93,1.31
45856,3255,3,1,5,28.58,2.86,4.29,1.43
45857,4276,3,1,25,8.54,0.85,1.28,0.43
45858,5884,3,2,24,17.47,1.75,2.62,0.87
45859,5319,1,2,4,36.76,3.68,5.51,1.83
45860,6682,1,3,4,25.9,2.59,3.88,1.29
45861,5785,2,3,7,8.95,0.9,1.34,0.44
45862,3169,3,3,16,8.91,0.89,1.34,0.45
45863,7889,3,1,20,21.32,2.13,3.2,1.07
45864,504,1,2,12,39.05,3.9,5.86,1.96
45865,8499,3,2,39,45.72,4.57,6.86,2.29
45866,1435,1,1,43,14.33,1.43,2.15,0.72
45867,259,1,2,20,30.74,3.07,4.61,1.54
45868,7708,3,3,19,22.82,2.28,3.42,1.14
45869,867,1,2,5,7.67,0.77,1.15,0.38
45870,1307,3,3,32,5.35,0.54,0.8,0.26
45871,6206,2,1,31,41.2,4.12,6.18,2.06
45872,1732,1,3,22,10.79,1.08,1.62,0.54
45873,6239,2,3,39,43.34,4.33,6.5,2.17
45874,450,2,3,10,9.62,0.96,1.44,0.48
45875,888,1,3,44,18.89,1.89,2.83,0.94
45876,7865,3,1,33,32.62,3.26,4.89,1.63
45877,6722,3,1,32,28.42,2.84,4.26,1.42
45878,7629,2,3,45,49.62,4.96,7.44,2.48
45879,2589,3,1,25,39.15,3.92,5.87,1.95
45880,2405,1,1,38,39.24,3.92,5.89,1.97
45881,8037,3,2,18,13.64,1.36,2.05,0.69
45882,1145,1,1,1,25.8,2.58,3.87,1.29
45883,3307,2,2,8,5.29,0.53,0.79,0.26
45884,627,2,2,26,20.65,2.06,3.1,1.04
45885,4034,1,2,8,43.16,4.32,6.47,2.15
45886,7412,2,2,1,21.93,2.19,3.29,1.1
45887,2393,3,2,20,35.84,3.58,5.38,1.8
45888,1262,1,3,38,38.23,3.82,5.73,1.91
45889,6189,2,1,41,47.62,4.76,7.14,2.38
45890,4659,2,1,6,20.22,2.02,3.03,1.01
45891,3636,1,2,4,11.65,1.16,1.75,0.59
45892,1619,1,3,46,30.65,3.06,4.6,1.54
45893,2200,1,2,42,32.82,3.28,4.92,1.64
45894,1728,2,2,38,37.44,3.74,5.62,1.88
45895,1818,1,3,31,9.52,0.95,1.43,0.48
45896,4024,1,1,3,8.52,0.85,1.28,0.43
45897,6753,3,1,18,11.09,1.11,1.66,0.55
45898,3280,3,1,9,10.64,1.06,1.6,0.54
45899,440,3,2,17,11.15,1.12,1.67,0.55
45900,5794,3,2,3,23.11,2.31,3.47,1.16
45901,8456,3,3,39,14.95,1.5,2.24,0.74
45902,8443,3,2,30,14.02,1.4,2.1,0.7
45903,5039,1,2,38,27.28,2.73,4.09,1.36
45904,3282,2,1,32,23.33,2.33,3.5,1.17
45905,3763,1,1,31,24.51,2.45,3.68,1.23
45906,8377,2,1,31,6.54,0.65,0.98,0.33
45907,5103,2,3,48,44.09,4.41,6.61,2.2
45908,6315,2,1,6,46.12,4.61,6.92,2.31
45909,243,1,3,47,6.46,0.65,0.97,0.32
45910,827,2,1,14,8.03,0.8,1.2,0.4
45911,533,2,3,3,13.72,1.37,2.06,0.69
45912,3607,2,1,28,43.23,4.32,6.48,2.16
45913,4046,1,2,47,33.76,3.38,5.06,1.68
45914,1954,2,2,48,24.35,2.44,3.65,1.21
45915,7662,3,2,19,22.08,2.21,3.31,1.1
45916,6714,1,3,44,25.96,2.6,3.89,1.29
45917,306,3,1,22,21.34,2.13,3.2,1.07
45918,8636,3,1,29,48.86,4.89,7.33,2.44
45919,2386,2,2,27,25.12,2.51,3.77,1.26
45920,4267,1,2,23,23.76,2.38,3.56,1.18
45921,5540,3,2,30,15.94,1.59,2.39,0.8
45922,182,2,2,31,37.21,3.72,5.58,1.86
45923,347,1,3,43,11.34,1.13,1.7,0.57
45924,3673,2,3,42,34.54,3.45,5.18,1.73
45925,1128,3,3,4,25.62,2.56,3.84,1.28
45926,3534,3,1,20,18.13,1.81,2.72,0.91
45927,1026,3,3,16,43.68,4.37,6.55,2.18
45928,4779,3,1,31,32.18,3.22,4.83,1.61
45929,4179,2,1,48,20.92,2.09,3.14,1.05
45930,1065,1,3,2,30.4,3.04,4.56,1.52
45931,8723,3,3,49,13.13,1.31,1.97,0.66
45932,6302,3,3,40,9.9,0.99,1.48,0.49
45933,5494,1,1,17,7.4,0.74,1.11,0.37
45934,13,3,3,13,40.09,4.01,6.01,2.0
45935,5172,2,1,32,29.83,2.98,4.47,1.49
45936,7070,1,3,47,42.33,4.23,6.35,2.12
45937,3118,1,3,13,32.36,3.24,4.85,1.61
45938,7028,2,3,11,29.69,2.97,4.45,1.48
45939,4368,3,1,26,17.38,1.74,2.61,0.87
45940,8584,3,1,37,48.0,4.8,7.2,2.4
45941,5328,3,1,8,30.48,3.05,4.57,1.52
45942,8393,1,1,42,40.32,4.03,6.05,2.02
45943,4201,3,3,38,25.42,2.54,3.81,1.27
45944,2967,1,2,8,33.87,3.39,5.08,1.69
45945,4555,1,2,16,34.99,3.5,5.25,1.75
45946,4425,1,2,16,38.44,3.84,5.77,1.93
45947,6212,2,2,4,11.63,1.16,1.74,0.58
45948,5747,3,1,18,31.85,3.19,4.78,1.59
45949,5527,2,3,13,36.06,3.61,5.41,1.8
45950,7355,3,3,5,45.37,4.54,6.81,2.27
45951,2299,2,3,3,7.32,0.73,1.1,0.37
45952,6699,2,2,38,37.32,3.73,5.6,1.87
45953,3583,3,2,18,18.12,1.81,2.72,0.91
45954,5987,1,3,6,6.6,0.66,0.99,0.33
45955,2268,2,2,42,46.06,4.61,6.91,2.3
45956,8329,1,1,40,48.47,4.85,7.27,2.42
45957,6974,2,2,41,17.22,1.72,2.58,0.86
45958,6053,2,1,18,30.77,3.08,4.62,1.54
45959,8065,1,2,3,24.19,2.42,3.63,1.21
45960,7814,1,3,26,12.91,1.29,1.94,0.65
45961,5914,2,1,21,42.29,4.23,6.34,2.11
45962,392,1,3,30,26.83,2.68,4.02,1.34
45963,5055,3,3,11,35.58,3.56,5.34,1.78
45964,8320,2,2,7,46.79,4.68,7.02,2.34
45965,7046,2,1,22,24.89,2.49,3.73,1.24
45966,4125,2,2,35,8.14,0.81,1.22,0.41
45967,8070,2,1,12,35.53,3.55,5.33,1.78
45968,6927,3,2,23,17.51,1.75,2.63,0.88
45969,4702,1,2,16,30.61,3.06,4.59,1.53
45970,5284,3,1,9,14.66,1.47,2.2,0.73
