Read_ID,Date_Key,Utility_Key,Vendor_Key,Customer_Key,Consumption_kWh,Cost,Revenue,Profit
91497,2559,2,2,40,42.09,4.21,6.31,2.1
91498,5578,2,1,2,33.29,3.33,4.99,1.66
91499,2877,1,1,49,49.48,4.95,7.42,2.47
91500,7077,2,1,7,47.94,4.79,7.19,2.4
91501,7476,3,2,41,28.11,2.81,4.22,1.41
91502,7733,1,3,23,22.24,2.22,3.34,1.12
91503,7440,3,3,31,32.12,3.21,4.82,1.61
91504,2915,2,3,45,29.22,2.92,4.38,1.46
91505,3672,1,1,22,6.19,0.62,0.93,0.31
91506,7596,1,2,20,17.18,1.72,2.58,0.86
91507,6899,3,2,47,14.27,1.43,2.14,0.71
91508,6157,1,2,27,5.51,0.55,0.83,0.28
91509,2229,3,3,25,17.4,1.74,2.61,0.87
91510,4138,3,2,48,49.78,4.98,7.47,2.49
91511,4090,3,1,12,16.94,1.69,2.54,0.85
91512,4329,3,2,20,14.05,1.41,2.11,0.7
91513,3171,2,2,44,49.05,4.9,7.36,2.46
91514,192,2,1,50,23.19,2.32,3.48,1.16
91515,7321,1,2,6,21.71,2.17,3.26,1.09
91516,2019,3,3,31,32.93,3.29,4.94,1.65
91517,3209,2,2,19,47.64,4.76,7.15,2.39
91518,2511,2,1,4,8.7,0.87,1.3,0.43
91519,3537,3,2,26,8.61,0.86,1.29,0.43
91520,4028,3,2,36,26.52,2.65,3.98,1.33
91521,44,2,2,18,14.29,1.43,2.14,0.71
91522,249,3,1,33,8.96,0.9,1.34,0.44
91523,2400,1,3,9,7.83,0.78,1.17,0.39
91524,5104,1,2,4,36.59,3.66,5.49,1.83
91525,2886,2,1,11,24.92,2.49,3.74,1.25
91526,2234,3,2,15,47.55,4.76,7.13,2.37
91527,4369,2,2,24,45.49,4.55,6.82,2.27
91528,5157,2,3,30,24.32,2.43,3.65,1.22
91529,862,2,3,42,6.97,0.7,1.05,0.35
91530,3714,3,3,29,15.92,1.59,2.39,0.8
91531,221,2,2,28,40.15,4.01,6.02,2.01
91532,7600,1,3,22,33.06,3.31,4.96,1.65
91533,7891,2,1,44,27.31,2.73,4.1,1.37
91534,5125,1,2,39,19.63,1.96,2.94,0.98
91535,5159,2,2,50,41.36,4.14,6.2,2.06
91536,8038,1,1,10,42.75,4.28,6.41,2.13
91537,4367,1,2,11,11.34,1.13,1.7,0.57
91538,6429,1,2,1,14.01,1.4,2.1,0.7
91539,4856,2,1,47,5.67,0.57,0.85,0.28
91540,2363,1,1,3,43.24,4.32,6.49,2.17
91541,2649,3,3,37,16.63,1.66,2.49,0.83
91542,3381,2,3,40,24.04,2.4,3.61,1.21
91543,5210,1,1,38,46.41,4.64,6.96,2.32
91544,6177,1,3,32,7.44,0.74,1.12,0.38
91545,8468,2,1,27,5.21,0.52,0.78,0.26
91546,3013,3,3,46,35.45,3.55,5.32,1.77
91547,2481,1,3,8,33.3,3.33,4.99,1.66
91548,626,2,2,49,48.06,4.81,7.21,2.4
91549,3283,3,2,17,34.31,3.43,5.15,1.72
91550,6683,3,1,40,23.33,2.33,3.5,1.17
91551,5669,2,3,31,6.89,0.69,1.03,0.34
91552,2049,2,3,27,47.81,4.78,7.17,2.39
91553,2235,1,3,13,19.37,1.94,2.91,0.97
91554,5320,1,2,4,48.28,4.83,7.24,2.41
91555,2122,2,2,34,31.44,3.14,4.72,1.58
91556,6985,2,1,7,27.99,2.8,4.2,1.4
91557,5067,2,3,27,36.52,3.65,5.48,1.83
91558,4983,2,2,19,22.21,2.22,3.33,1.11
91559,4634,3,1,46,36.49,3.65,5.47,1.82
91560,676,2,2,5,18.24,1.82,2.74,0.92
91561,5586,1,2,6,10.63,1.06,1.59,0.53
91562,2600,1,1,29,15.07,1.51,2.26,0.75
91563,6218,3,2,30,11.14,1.11,1.67,0.56
91564,4737,1,1,3,13.08,1.31,1.96,0.65
91565,6593,2,2,30,47.1,4.71,7.06,2.35
91566,3801,2,1,41,35.87,3.59,5.38,1.79
91567,4051,2,1,12,6.79,0.68,1.02,0.34
91568,7589,1,3,9,15.14,1.51,2.27,0.76
91569,7459,1,3,37,40.0,4.0,6.0,2.0
91570,1174,1,2,32,17.07,1.71,2.56,0.85
91571,5132,2,2,26,9.82,0.98,1.47,0.49
91572,5990,3,3,6,11.42,1.14,1.71,0.57
91573,5064,1,3,4,35.6,3.56,5.34,1.78
91574,4899,2,1,23,36.27,3.63,5.44,1.81
91575,1636,2,3,25,45.78,4.58,6.87,2.29
91576,1950,1,3,37,8.18,0.82,1.23,0.41
91577,8123,2,3,29,48.67,4.87,7.3,2.43
91578,7323,1,3,44,20.76,2.08,3.11,1.03
91579,789,2,2,35,44.55,4.46,6.68,2.22
91580,6956,3,2,9,7.69,0.77,1.15,0.38
91581,242,3,3,43,41.55,4.16,6.23,2.07
91582,2575,3,1,17,6.18,0.62,0.93,0.31
91583,7686,3,3,8,20.06,2.01,3.01,1.0
91584,880,2,3,19,32.24,3.22,4.84,1.62
91585,1374,3,2,26,28.38,2.84,4.26,1.42
91586,1792,3,3,5,24.17,2.42,3.63,1.21
91587,95,3,1,43,42.67,4.27,6.4,2.13
91588,8195,1,3,39,26.45,2.64,3.97,1.33
91589,6584,3,2,39,27.72,2.77,4.16,1.39
91590,6404,1,3,33,28.81,2.88,4.32,1.44
91591,4603,2,3,35,10.76,1.08,1.61,0.53
91592,1423,3,1,34,18.2,1.82,2.73,0.91
91593,7912,1,1,24,11.45,1.14,1.72,0.58
91594,533,2,1,35,7.96,0.8,1.19,0.39
91595,4786,2,2,46,46.75,4.68,7.01,2.33
91596,7269,2,3,22,27.77,2.78,4.17,1.39
91597,5972,3,1,16,29.87,2.99,4.48,1.49
91598,5887,1,2,1,27.72,2.77,4.16,1.39
91599,2637,2,2,12,45.54,4.55,6.83,2.28
91600,1310,3,1,20,10.84,1.08,1.63,0.55
91601,7681,3,3,42,49.92,4.99,7.49,2.5
91602,821,3,1,15,46.41,4.64,6.96,2.32
91603,8171,2,3,27,5.44,0.54,0.82,0.28
91604,7191,1,3,37,19.54,1.95,2.93,0.98
91605,1725,1,1,35,44.59,4.46,6.69,2.23
91606,969,3,3,28,36.67,3.67,5.5,1.83
91607,2330,3,3,36,36.92,3.69,5.54,1.85
91608,7662,1,2,49,27.24,2.72,4.09,1.37
91609,2632,3,1,49,6.22,0.62,0.93,0.31
91610,984,3,2,31,33.25,3.32,4.99,1.67
91611,7875,2,1,27,17.8,1.78,2.67,0.89
91612,3726,2,3,44,13.91,1.39,2.09,0.7
91613,6802,3,2,29,10.31,1.03,1.55,0.52
91614,2111,1,2,5,11.27,1.13,1.69,0.56
91615,3025,3,1,31,24.7,2.47,3.7,1.23
91616,449,1,3,5,37.91,3.79,5.69,1.9
91617,8393,1,2,35,32.36,3.24,4.85,1.61
91618,4916,3,1,11,9.92,0.99,1.49,0.5
91619,669,1,1,40,16.1,1.61,2.42,0.81
91620,5424,3,3,26,25.37,2.54,3.81,1.27
91621,7962,3,2,4,17.62,1.76,2.64,0.88
91622,1643,2,1,36,27.6,2.76,4.14,1.38
91623,8684,1,3,34,44.75,4.48,6.71,2.23
91624,3201,1,1,48,44.81,4.48,6.72,2.24
91625,3944,1,1,45,11.73,1.17,1.76,0.59
91626,3275,2,1,49,19.11,1.91,2.87,0.96
91627,2744,2,2,33,14.82,1.48,2.22,0.74
91628,3605,3,1,43,14.81,1.48,2.22,0.74
91629,8089,1,2,11,18.88,1.89,2.83,0.94
91630,7437,2,3,9,35.15,3.52,5.27,1.75
91631,3950,3,3,15,29.46,2.95,4.42,1.47
91632,7841,3,2,44,43.21,4.32,6.48,2.16
91633,5627,1,1,13,21.58,2.16,3.24,1.08
91634,1604,2,3,16,14.66,1.47,2.2,0.73
91635,3061,1,2,2,20.67,2.07,3.1,1.03
91636,2760,2,3,16,28.41,2.84,4.26,1.42
91637,7951,1,1,11,37.14,3.71,5.57,1.86
91638,5471,1,2,24,26.87,2.69,4.03,1.34
91639,6331,2,2,1,25.37,2.54,3.81,1.27
91640,3961,1,1,18,14.52,1.45,2.18,0.73
91641,2821,1,2,20,17.39,1.74,2.61,0.87
91642,2432,3,1,19,45.57,4.56,6.84,2.28
91643,1309,1,2,50,30.34,3.03,4.55,1.52
91644,6443,1,2,3,38.27,3.83,5.74,1.91
91645,3771,2,2,23,26.54,2.65,3.98,1.33
91646,5844,1,2,4,34.94,3.49,5.24,1.75
91647,1676,2,1,47,49.03,4.9,7.35,2.45
91648,4219,2,2,37,46.14,4.61,6.92,2.31
91649,4877,2,1,41,43.01,4.3,6.45,2.15
91650,3032,3,1,18,27.03,2.7,4.05,1.35
91651,3292,1,3,32,22.46,2.25,3.37,1.12
91652,4543,2,1,30,19.39,1.94,2.91,0.97
91653,7312,3,2,6,38.36,3.84,5.75,1.91
91654,5384,1,3,36,41.58,4.16,6.24,2.08
91655,5954,3,3,47,28.47,2.85,4.27,1.42
91656,1533,3,1,2,44.12,4.41,6.62,2.21
91657,8659,3,3,49,26.53,2.65,3.98,1.33
91658,3991,1,3,40,12.8,1.28,1.92,0.64
91659,8162,3,2,9,23.31,2.33,3.5,1.17
91660,2816,2,2,18,21.96,2.2,3.29,1.09
91661,8219,2,2,11,38.7,3.87,5.81,1.94
91662,2706,2,2,30,9.4,0.94,1.41,0.47
91663,642,3,1,45,43.59,4.36,6.54,2.18
91664,4046,1,1,9,10.45,1.04,1.57,0.53
91665,7554,1,1,31,30.92,3.09,4.64,1.55
91666,6241,1,3,6,10.0,1.0,1.5,0.5
91667,1824,3,1,40,41.71,4.17,6.26,2.09
91668,145,3,2,21,20.5,2.05,3.08,1.03
91669,128,2,3,8,36.66,3.67,5.5,1.83
91670,2059,3,2,47,16.37,1.64,2.46,0.82
91671,6055,2,3,2,47.89,4.79,7.18,2.39
91672,7627,3,3,22,10.75,1.08,1.61,0.53
91673,8613,3,1,6,7.15,0.72,1.07,0.35
91674,397,2,3,13,19.36,1.94,2.9,0.96
91675,6113,2,3,47,31.09,3.11,4.66,1.55
91676,2624,2,2,47,33.23,3.32,4.98,1.66
91677,4464,3,2,41,5.9,0.59,0.88,0.29
91678,8246,3,1,13,26.17,2.62,3.93,1.31
91679,3996,1,3,26,36.35,3.64,5.45,1.81
91680,7174,3,3,42,40.82,4.08,6.12,2.04
91681,7358,2,3,5,23.71,2.37,3.56,1.19
91682,615,3,3,4,47.72,4.77,7.16,2.39
91683,5135,2,3,27,40.63,4.06,6.09,2.03
91684,1092,3,1,13,44.12,4.41,6.62,2.21
91685,1756,2,1,12,49.66,4.97,7.45,2.48
91686,7718,3,2,18,16.54,1.65,2.48,0.83
91687,7253,3,3,2,43.3,4.33,6.49,2.16
91688,3770,1,1,20,13.56,1.36,2.03,0.67
91689,4446,2,1,25,44.44,4.44,6.67,2.23
91690,251,1,1,9,23.54,2.35,3.53,1.18
91691,5739,2,1,3,29.18,2.92,4.38,1.46
91692,5035,2,1,47,46.06,4.61,6.91,2.3
91693,5635,3,3,49,20.49,2.05,3.07,1.02
91694,4691,1,1,44,16.74,1.67,2.51,0.84
91695,6200,3,2,30,17.18,1.72,2.58,0.86
91696,3578,1,3,48,33.17,3.32,4.98,1.66
91697,7886,1,3,34,12.74,1.27,1.91,0.64
91698,5608,3,2,25,8.23,0.82,1.23,0.41
91699,7924,1,2,22,6.22,0.62,0.93,0.31
91700,362,3,2,13,26.17,2.62,3.93,1.31
91701,6229,2,3,44,6.36,0.64,0.95,0.31
91702,7963,3,2,39,22.9,2.29,3.43,1.14
91703,3497,1,3,1,10.36,1.04,1.55,0.51
91704,2398,3,2,34,20.32,2.03,3.05,1.02
91705,4682,2,3,32,43.39,4.34,6.51,2.17
91706,222,2,3,19,19.16,1.92,2.87,0.95
91707,1866,2,2,10,41.9,4.19,6.28,2.09
91708,1588,2,2,36,16.19,1.62,2.43,0.81
91709,2312,3,1,43,23.48,2.35,3.52,1.17
91710,3881,1,2,6,22.57,2.26,3.39,1.13
91711,8449,1,3,19,13.37,1.34,2.01,0.67
91712,6162,1,1,42,40.1,4.01,6.02,2.01
91713,7791,1,1,5,10.88,1.09,1.63,0.54
91714,7140,1,2,4,45.07,4.51,6.76,2.25
91715,1648,1,1,5,20.79,2.08,3.12,1.04
91716,3474,1,3,33,12.87,1.29,1.93,0.64
91717,6663,1,2,12,38.87,3.89,5.83,1.94
91718,362,3,3,1,32.08,3.21,4.81,1.6
91719,8271,3,2,9,30.09,3.01,4.51,1.5
91720,6371,1,1,7,6.7,0.67,1.0,0.33
91721,4737,1,2,37,17.0,1.7,2.55,0.85
91722,8212,1,1,7,9.92,0.99,1.49,0.5
91723,2307,2,3,35,38.58,3.86,5.79,1.93
91724,4537,3,1,29,45.52,4.55,6.83,2.28
91725,4700,2,3,3,33.1,3.31,4.96,1.65
91726,2754,2,3,8,47.23,4.72,7.08,2.36
91727,3565,2,2,7,14.47,1.45,2.17,0.72
91728,1427,1,2,35,41.55,4.16,6.23,2.07
91729,6234,1,2,34,44.72,4.47,6.71,2.24
91730,6183,3,1,6,38.88,3.89,5.83,1.94
91731,4153,2,1,18,31.87,3.19,4.78,1.59
91732,5815,1,3,30,17.59,1.76,2.64,0.88
91733,5214,3,2,21,23.55,2.36,3.53,1.17
91734,1630,1,1,7,37.91,3.79,5.69,1.9
91735,718,3,3,40,23.26,2.33,3.49,1.16
91736,7568,1,1,3,40.67,4.07,6.1,2.03
91737,3379,3,2,22,32.34,3.23,4.85,1.62
91738,2823,3,2,13,33.69,3.37,5.05,1.68
91739,8400,3,2,7,7.7,0.77,1.16,0.39
91740,115,2,1,5,46.56,4.66,6.98,2.32
91741,6621,3,3,48,31.88,3.19,4.78,1.59
91742,3407,1,3,39,9.87,0.99,1.48,0.49
91743,4698,3,1,46,43.42,4.34,6.51,2.17
91744,6633,2,2,46,25.94,2.59,3.89,1.3
91745,1848,2,2,1,17.98,1.8,2.7,0.9
91746,5081,3,3,28,36.74,3.67,5.51,1.84
91747,5177,2,3,21,5.16,0.52,0.77,0.25
91748,8481,1,3,4,44.47,4.45,6.67,2.22
91749,3305,3,2,25,32.27,3.23,4.84,1.61
91750,5833,2,3,47,31.89,3.19,4.78,1.59
91751,1819,1,2,5,26.48,2.65,3.97,1.32
91752,5217,2,2,9,49.08,4.91,7.36,2.45
91753,3634,1,3,10,42.04,4.2,6.31,2.11
91754,271,2,2,16,31.69,3.17,4.75,1.58
91755,2778,1,3,32,33.28,3.33,4.99,1.66
91756,1606,2,2,29,25.33,2.53,3.8,1.27
91757,4714,3,1,2,44.59,4.46,6.69,2.23
91758,4525,1,1,43,34.87,3.49,5.23,1.74
91759,5683,2,2,5,13.02,1.3,1.95,0.65
91760,4907,3,3,1,11.19,1.12,1.68,0.56
91761,4680,1,1,50,12.69,1.27,1.9,0.63
91762,7478,2,1,1,35.75,3.58,5.36,1.78
91763,3104,3,2,31,25.97,2.6,3.9,1.3
91764,4875,3,3,16,42.95,4.3,6.44,2.14
91765,350,1,2,44,20.53,2.05,3.08,1.03
91766,5860,1,3,44,9.55,0.96,1.43,0.47
91767,7532,2,1,48,29.69,2.97,4.45,1.48
91768,6813,3,1,49,17.11,1.71,2.57,0.86
91769,6340,2,3,39,5.75,0.58,0.86,0.28
91770,3030,2,2,33,32.58,3.26,4.89,1.63
91771,6203,2,3,33,28.51,2.85,4.28,1.43
91772,485,1,2,31,11.47,1.15,1.72,0.57
91773,5259,1,1,45,27.04,2.7,4.06,1.36
91774,6966,2,2,35,41.36,4.14,6.2,2.06
91775,3277,1,3,10,27.97,2.8,4.2,1.4
91776,2174,2,1,24,33.84,3.38,5.08,1.7
91777,2714,3,1,25,16.85,1.69,2.53,0.84
91778,568,3,3,5,16.9,1.69,2.53,0.84
91779,6898,3,2,32,38.4,3.84,5.76,1.92
91780,31,3,1,13,45.57,4.56,6.84,2.28
91781,8117,2,2,41,32.18,3.22,4.83,1.61
91782,3776,1,1,49,47.75,4.78,7.16,2.38
91783,1907,3,3,34,24.49,2.45,3.67,1.22
91784,8078,1,2,18,16.17,1.62,2.43,0.81
91785,6477,1,1,10,5.55,0.56,0.83,0.27
91786,1346,2,2,33,24.59,2.46,3.69,1.23
91787,2825,2,1,5,39.44,3.94,5.92,1.98
91788,7954,1,2,49,15.88,1.59,2.38,0.79
91789,4244,3,3,15,45.53,4.55,6.83,2.28
91790,435,2,1,16,40.64,4.06,6.1,2.04
91791,2152,1,2,18,14.37,1.44,2.16,0.72
91792,5161,3,1,17,5.57,0.56,0.84,0.28
91793,2543,3,2,30,37.61,3.76,5.64,1.88
91794,8204,1,2,19,49.47,4.95,7.42,2.47
91795,1801,2,1,29,38.02,3.8,5.7,1.9
91796,5476,3,1,33,33.55,3.36,5.03,1.67
91797,1671,1,2,33,32.29,3.23,4.84,1.61
91798,3102,2,2,4,12.41,1.24,1.86,0.62
91799,5873,3,3,26,37.21,3.72,5.58,1.86
91800,2885,2,1,24,20.81,2.08,3.12,1.04
91801,5043,2,3,7,9.64,0.96,1.45,0.49
91802,8498,2,3,8,40.9,4.09,6.14,2.05
91803,5471,1,1,5,22.3,2.23,3.34,1.11
91804,5566,3,2,33,15.28,1.53,2.29,0.76
91805,3686,3,2,32,5.47,0.55,0.82,0.27
91806,5695,3,3,14,11.01,1.1,1.65,0.55
91807,2611,1,2,35,18.81,1.88,2.82,0.94
91808,360,2,1,41,40.44,4.04,6.07,2.03
91809,265,1,1,34,23.73,2.37,3.56,1.19
91810,8532,3,3,26,38.92,3.89,5.84,1.95
91811,268,3,3,49,34.32,3.43,5.15,1.72
91812,704,3,1,16,28.03,2.8,4.2,1.4
91813,1271,3,3,44,30.06,3.01,4.51,1.5
91814,8613,3,1,33,44.95,4.5,6.74,2.24
91815,3562,3,3,47,19.57,1.96,2.94,0.98
91816,4757,2,1,44,34.05,3.4,5.11,1.71
91817,6845,3,2,47,29.83,2.98,4.47,1.49
91818,6230,2,3,49,37.68,3.77,5.65,1.88
91819,6139,3,2,32,13.1,1.31,1.96,0.65
91820,5142,1,3,30,36.66,3.67,5.5,1.83
91821,5003,3,3,18,37.33,3.73,5.6,1.87
91822,650,1,3,15,33.13,3.31,4.97,1.66
91823,2844,2,3,40,5.67,0.57,0.85,0.28
91824,1687,1,1,29,22.48,2.25,3.37,1.12
91825,3162,3,2,22,13.41,1.34,2.01,0.67
91826,8292,3,1,22,9.48,0.95,1.42,0.47
91827,470,2,1,20,30.11,3.01,4.52,1.51
91828,4987,3,1,13,17.51,1.75,2.63,0.88
91829,5041,1,3,29,35.12,3.51,5.27,1.76
91830,4969,2,1,1,47.42,4.74,7.11,2.37
91831,2174,3,3,37,41.11,4.11,6.17,2.06
91832,572,2,3,43,19.56,1.96,2.93,0.97
91833,6186,3,2,12,30.88,3.09,4.63,1.54
91834,891,1,1,28,15.43,1.54,2.31,0.77
91835,3035,1,3,21,36.81,3.68,5.52,1.84
91836,7556,1,1,21,22.41,2.24,3.36,1.12
91837,3275,3,1,32,36.81,3.68,5.52,1.84
91838,1387,1,2,40,35.53,3.55,5.33,1.78
91839,7026,2,3,41,25.84,2.58,3.88,1.3
91840,6077,2,3,36,37.4,3.74,5.61,1.87
91841,4234,1,2,44,17.85,1.78,2.68,0.9
91842,7869,3,3,32,44.38,4.44,6.66,2.22
91843,3784,1,2,1,5.84,0.58,0.88,0.3
91844,7668,3,2,49,46.16,4.62,6.92,2.3
91845,2740,3,2,26,14.13,1.41,2.12,0.71
91846,5456,2,3,27,16.36,1.64,2.45,0.81
91847,1363,3,1,32,21.69,2.17,3.25,1.08
91848,470,2,2,29,33.16,3.32,4.97,1.65
91849,3588,3,2,11,26.34,2.63,3.95,1.32
91850,7347,3,3,41,42.3,4.23,6.34,2.11
91851,547,3,1,33,34.02,3.4,5.1,1.7
91852,690,3,3,26,37.59,3.76,5.64,1.88
91853,6248,1,1,15,30.56,3.06,4.58,1.52
91854,4741,1,1,32,21.69,2.17,3.25,1.08
91855,2484,3,1,20,45.94,4.59,6.89,2.3
91856,3536,2,2,44,38.69,3.87,5.8,1.93
91857,4764,1,1,27,10.09,1.01,1.51,0.5
91858,6270,1,1,37,12.71,1.27,1.91,0.64
91859,8700,3,3,10,8.36,0.84,1.25,0.41
91860,649,3,2,42,16.39,1.64,2.46,0.82
91861,4016,1,2,25,35.97,3.6,5.4,1.8
91862,2413,3,2,35,23.25,2.33,3.49,1.16
91863,6492,1,2,1,25.08,2.51,3.76,1.25
91864,5305,2,1,34,45.21,4.52,6.78,2.26
91865,759,1,2,40,5.13,0.51,0.77,0.26
91866,5429,2,3,27,41.1,4.11,6.16,2.05
91867,6138,3,3,16,39.01,3.9,5.85,1.95
91868,3164,2,1,40,46.17,4.62,6.93,2.31
91869,3356,2,1,30,35.81,3.58,5.37,1.79
91870,5756,2,1,6,21.67,2.17,3.25,1.08
91871,7048,3,1,48,48.66,4.87,7.3,2.43
91872,4201,2,3,41,22.49,2.25,3.37,1.12
91873,1029,2,2,33,11.48,1.15,1.72,0.57
91874,6860,1,3,50,31.29,3.13,4.69,1.56
91875,7474,2,3,46,40.2,4.02,6.03,2.01
91876,5604,2,2,4,34.96,3.5,5.24,1.74
91877,3388,3,2,4,48.55,4.86,7.28,2.42
91878,987,3,1,4,29.91,2.99,4.49,1.5
91879,4617,3,3,24,20.65,2.06,3.1,1.04
91880,243,2,1,2,35.06,3.51,5.26,1.75
91881,3771,2,2,13,12.33,1.23,1.85,0.62
91882,8230,3,2,39,18.84,1.88,2.83,0.95
91883,4741,3,3,37,39.72,3.97,5.96,1.99
91884,1660,2,3,28,8.99,0.9,1.35,0.45
91885,2455,2,1,29,10.83,1.08,1.62,0.54
91886,1496,2,2,50,16.92,1.69,2.54,0.85
91887,2289,2,3,28,9.98,1.0,1.5,0.5
91888,4968,3,1,35,11.25,1.12,1.69,0.57
91889,6597,3,2,5,31.82,3.18,4.77,1.59
91890,7625,1,3,24,19.42,1.94,2.91,0.97
91891,1641,2,1,6,5.46,0.55,0.82,0.27
91892,5214,1,3,24,16.25,1.62,2.44,0.82
91893,3473,1,2,35,34.03,3.4,5.1,1.7
91894,667,3,2,7,39.28,3.93,5.89,1.96
91895,2620,3,2,6,27.36,2.74,4.1,1.36
91896,6871,1,2,34,5.52,0.55,0.83,0.28
91897,720,3,3,21,6.82,0.68,1.02,0.34
91898,8298,3,1,36,31.88,3.19,4.78,1.59
91899,5091,1,1,48,28.98,2.9,4.35,1.45
91900,6463,2,1,22,38.44,3.84,5.77,1.93
91901,5568,2,1,26,49.75,4.98,7.46,2.48
91902,5684,2,3,29,6.11,0.61,0.92,0.31
91903,6491,1,1,16,24.47,2.45,3.67,1.22
91904,211,2,2,45,12.5,1.25,1.88,0.63
91905,6430,1,2,26,43.59,4.36,6.54,2.18
91906,2270,3,3,27,8.5,0.85,1.27,0.42
91907,5855,3,3,14,48.18,4.82,7.23,2.41
91908,4504,3,1,11,7.85,0.78,1.18,0.4
91909,4224,3,2,2,44.2,4.42,6.63,2.21
91910,4139,3,1,34,14.64,1.46,2.2,0.74
91911,1550,2,2,35,48.56,4.86,7.28,2.42
91912,4853,2,1,44,39.41,3.94,5.91,1.97
91913,4147,3,3,27,26.14,2.61,3.92,1.31
91914,2442,1,3,41,8.95,0.9,1.34,0.44
91915,5083,1,1,34,22.32,2.23,3.35,1.12
91916,2294,1,2,4,13.31,1.33,2.0,0.67
91917,7142,1,1,30,28.92,2.89,4.34,1.45
91918,8496,3,3,30,19.47,1.95,2.92,0.97
91919,99,1,3,18,41.0,4.1,6.15,2.05
91920,2631,1,2,13,9.92,0.99,1.49,0.5
91921,7890,2,1,23,12.03,1.2,1.8,0.6
91922,6685,1,3,34,9.5,0.95,1.42,0.47
91923,6363,3,1,41,19.87,1.99,2.98,0.99
91924,6990,2,1,6,12.04,1.2,1.81,0.61
91925,4035,1,2,11,40.36,4.04,6.05,2.01
91926,3202,3,3,8,33.22,3.32,4.98,1.66
91927,4579,1,3,24,36.51,3.65,5.48,1.83
91928,3084,2,1,25,40.83,4.08,6.12,2.04
91929,2149,1,1,49,41.93,4.19,6.29,2.1
91930,1066,1,3,50,33.23,3.32,4.98,1.66
91931,3420,1,1,49,26.16,2.62,3.92,1.3
91932,1660,3,3,27,30.01,3.0,4.5,1.5
91933,6223,1,2,4,6.36,0.64,0.95,0.31
91934,5650,3,3,4,23.12,2.31,3.47,1.16
91935,5364,3,2,6,41.86,4.19,6.28,2.09
91936,2407,1,2,30,20.84,2.08,3.13,1.05
91937,5706,3,1,25,16.53,1.65,2.48,0.83
91938,1076,2,1,28,40.99,4.1,6.15,2.05
91939,7903,3,2,49,41.34,4.13,6.2,2.07
91940,3811,3,1,10,33.36,3.34,5.0,1.66
91941,7295,3,2,40,31.56,3.16,4.73,1.57
91942,1088,1,1,4,39.05,3.9,5.86,1.96
91943,3899,2,3,14,7.71,0.77,1.16,0.39
91944,6513,1,1,5,42.58,4.26,6.39,2.13
91945,7274,2,3,15,26.39,2.64,3.96,1.32
91946,2791,3,3,19,40.77,4.08,6.12,2.04
91947,7395,2,3,11,44.05,4.4,6.61,2.21
91948,2966,2,1,5,48.32,4.83,7.25,2.42
91949,6660,2,2,37,13.36,1.34,2.0,0.66
91950,7904,1,3,1,21.24,2.12,3.19,1.07
91951,7429,3,3,6,39.86,3.99,5.98,1.99
91952,5785,3,3,33,16.25,1.62,2.44,0.82
91953,5676,2,2,19,32.71,3.27,4.91,1.64
91954,1367,1,2,31,20.17,2.02,3.03,1.01
91955,8488,3,3,16,6.26,0.63,0.94,0.31
91956,3079,2,2,37,43.44,4.34,6.52,2.18
91957,2333,2,1,4,10.34,1.03,1.55,0.52
91958,4847,1,2,13,26.87,2.69,4.03,1.34
91959,1125,3,3,31,10.26,1.03,1.54,0.51
91960,7251,3,1,40,25.94,2.59,3.89,1.3
91961,2072,3,1,26,11.89,1.19,1.78,0.59
91962,8090,2,3,38,5.45,0.55,0.82,0.27
91963,3882,1,2,34,43.01,4.3,6.45,2.15
91964,3489,3,2,38,35.69,3.57,5.35,1.78
91965,7179,2,2,5,9.68,0.97,1.45,0.48
91966,8568,2,3,24,24.03,2.4,3.6,1.2
91967,4103,2,2,30,26.28,2.63,3.94,1.31
91968,3417,2,1,1,7.94,0.79,1.19,0.4
91969,5256,2,2,31,34.78,3.48,5.22,1.74
91970,8444,1,3,43,40.63,4.06,6.09,2.03
91971,3884,1,3,30,46.4,4.64,6.96,2.32
91972,8063,1,2,10,23.52,2.35,3.53,1.18
91973,6650,1,1,35,28.68,2.87,4.3,1.43
91974,1572,1,2,7,28.23,2.82,4.23,1.41
91975,4912,2,3,7,11.55,1.16,1.73,0.57
91976,7214,2,2,41,41.9,4.19,6.28,2.09
91977,5197,1,3,30,31.01,3.1,4.65,1.55
91978,6144,1,1,18,49.32,4.93,7.4,2.47
91979,4439,1,2,29,6.02,0.6,0.9,0.3
91980,3206,1,2,28,38.36,3.84,5.75,1.91
91981,2493,2,1,41,36.55,3.66,5.48,1.82
91982,8713,1,1,24,34.8,3.48,5.22,1.74
91983,4366,2,1,47,41.17,4.12,6.18,2.06
91984,6109,1,1,35,36.85,3.69,5.53,1.84
91985,4307,3,1,42,9.99,1.0,1.5,0.5
91986,7791,2,1,17,23.11,2.31,3.47,1.16
91987,7737,1,3,26,6.71,0.67,1.01,0.34
91988,2895,2,2,24,46.73,4.67,7.01,2.34
91989,407,1,3,44,39.57,3.96,5.94,1.98
91990,6039,2,3,27,36.91,3.69,5.54,1.85
91991,2954,2,3,22,35.79,3.58,5.37,1.79
91992,7084,3,3,3,26.47,2.65,3.97,1.32
91993,8542,3,3,12,8.39,0.84,1.26,0.42
91994,456,3,1,37,48.1,4.81,7.22,2.41
91995,3845,2,2,10,32.49,3.25,4.87,1.62
